num_conc,mic_value
3,0.010577286856810586
3,0.010578339658612684
3,0.01034842462434126
3,0.010375810767688478
3,0.009451580344562442
3,0.009330258423471145
3,0.009395997873627087
3,0.009427500950053461
3,0.008725951192284379
3,0.008687776021560751
3,0.008887621499641542
3,0.009132624971354227
3,0.010054891981526377
3,0.008966828713418794
3,0.008624251287568725
3,0.008799854286188517
3,0.008975690824978521
3,0.009421181651389055
3,0.00985614395694628
3,0.008863883567663785
3,0.009163111998979852
3,0.008609474225232713
3,0.011048369277112524
3,0.008486811226520464
3,0.009659828266023884
3,0.008720173392102952
3,0.008790163488765403
3,0.010844926832949615
3,0.009265190634480365
3,0.008840365459512459
3,0.008967901936566179
3,0.009126365120626052
3,0.009141137906881529
3,0.00964580100651249
3,0.0094465493094424
3,0.009118845605470525
3,0.010259505099599097
3,0.010445173619899516
3,0.012147129204663177
3,0.008896290841984995
3,0.008948948077082044
3,0.009667317051732979
3,0.00810112972053804
3,0.008095667916342655
3,0.00833305054534045
3,0.008872124544202109
3,0.011445928117988535
3,0.011478533074341477
3,0.011032727561721361
3,0.010409570849769094
3,0.01000659033777689
3,0.008284578228311551
3,0.00794642753176509
3,0.009673878195543134
3,0.009097431644487635
3,0.008260136921932058
3,0.00807621603371294
3,0.008216574468655096
3,0.00885383392045289
3,0.009010230727415549
3,0.009683539902708309
3,0.008812407736123438
3,0.009739398931642627
3,0.010307130115263297
3,0.009362352409886535
3,0.008566328453486292
3,0.009263322092019508
3,0.009875199813777887
3,0.010204229451820587
3,0.009929882537762445
3,0.010343743959903826
3,0.01071427108020936
3,0.010060509010264113
3,0.008460581548035792
3,0.009884812350685415
3,0.009658694097473235
3,0.010127454229170206
3,0.009686024486245833
3,0.009261882771161275
3,0.00920813050698287
3,0.01010973950988403
3,0.008759060693682574
3,0.008559919025332596
3,0.009926648568224073
3,0.009653011563404049
3,0.009543925734529573
3,0.01066639323548228
3,0.0088005464752233
3,0.010665802482029748
3,0.010356760010439992
3,0.010579751258644705
3,0.009875122427957655
3,0.010333069904340483
3,0.009228133063919166
3,0.00877851880063616
3,0.008965399696880946
3,0.009442993572778852
3,0.009546223521274896
3,0.008586039934753998
3,0.008827905645358566
3,0.00974477688660688
3,0.010530837014800093
3,0.010496963183375696
3,0.011410537696913779
3,0.010740763556888864
3,0.011717067736255764
3,0.011737451989838174
3,0.010325288409116742
3,0.010273498505795982
3,0.008846988739730926
3,0.008998920382398762
3,0.009168873817353058
3,0.008103420745015829
3,0.008918669656409042
3,0.008768262519457223
3,0.00965467095072323
3,0.008959686652846998
3,0.008721695856735961
3,0.007901084666549511
3,0.008214805397338792
3,0.008256121664115991
3,0.00891752303885181
3,0.009537808451642902
3,0.009555520368128557
3,0.008906400061516257
3,0.008917763159857072
3,0.008797508536076276
3,0.008611901922115093
3,0.009501493568805999
3,0.009427817527877488
3,0.01107697976068186
3,0.01013757144763846
3,0.010303736699923129
3,0.010440690388594968
3,0.009640975772083843
3,0.008886813087532515
3,0.009352159249381672
3,0.008768875665543158
3,0.010816056230887876
3,0.011605451592354762
3,0.012459422653460403
3,0.011545901646945753
3,0.01176394871927884
3,0.010477749319153391
3,0.009810832145111652
3,0.009423082132778936
3,0.009986448928522082
3,0.008572105013590849
3,0.008316781448816646
3,0.0082211424105505
3,0.008049901300765952
3,0.010234808401052394
3,0.009553513537075915
3,0.00954387211862754
3,0.009225170852627645
3,0.009029657068066103
3,0.009501357391628279
3,0.00974609500457143
3,0.010131685038261852
3,0.009317864500285706
3,0.00936534397647998
3,0.008904424425719634
3,0.010675150847920143
3,0.010906132328674732
3,0.009327756276558711
3,0.009371552910658104
3,0.008528225718790037
3,0.00952557705300415
3,0.009474129946620422
3,0.008868956963620883
3,0.008936452998012217
3,0.008492040361438292
3,0.00903947729829164
3,0.008538320095516725
3,0.008686360445308322
3,0.011031882476655458
3,0.009784970829625978
3,0.009324601756636842
3,0.01077591104830958
3,0.008734861222879153
3,0.008900846960235086
3,0.008238901167578652
3,0.008739804860668913
3,0.011065449466205027
3,0.010012745061586163
3,0.008855856106208497
3,0.009484167021021252
3,0.009469994909732753
3,0.009419970498815877
3,0.009197116118902048
3,0.009738635739192791
3,0.009136880180900399
3,0.009043337713664754
3,0.008341075512382615
3,0.008179250019820386
3,0.00963095561950441
3,0.00959794242244388
3,0.009482366084348982
3,0.009074263604224371
3,0.008913769257552924
3,0.009902941047258194
3,0.00938441527717539
3,0.008947237062580592
3,0.009177134844279646
3,0.008964632718903527
3,0.009040413546602089
3,0.008050332796954844
3,0.009146646319677267
3,0.009394530178516068
3,0.010222257305504148
3,0.00915295527632241
3,0.009016621197345942
3,0.010113829475101551
3,0.008570605175442805
3,0.007651255302246576
3,0.007459311815258064
3,0.007392383974126306
3,0.008290858481464396
3,0.008265537298181622
3,0.008387054034066926
3,0.008467172661692163
3,0.008734432442131635
3,0.008903463596911514
3,0.008648952500275874
3,0.008807374519165632
3,0.008792979924501418
3,0.009138671046304295
3,0.00907950466375902
3,0.00861292927918233
3,0.008789889085692483
3,0.007987651155157836
3,0.010612878095428048
3,0.010005370966814262
3,0.008670166971203364
3,0.009176173004514645
3,0.00924030958116521
3,0.00917643235502035
3,0.009812163790941611
3,0.00990313997013958
3,0.009812788932817685
3,0.009523336148931071
3,0.009517068403838577
3,0.009503213236974771
3,0.008117222957786774
3,0.008517622943322463
3,0.009753242649895313
3,0.009756637438200632
3,0.00932309844923105
3,0.00954083547591715
3,0.008704338912713877
3,0.00867778506420164
3,0.008868310547833273
3,0.009107842543756064
3,0.009586641937276524
3,0.009539170848339253
3,0.009916010795848923
3,0.009697575812071934
3,0.008513816031754084
3,0.00941365436569947
3,0.008949680761890118
3,0.010702090468916388
3,0.009450239750872075
3,0.008992867959640587
3,0.009732195070034363
3,0.008625798814119678
3,0.008680487368573601
3,0.007857249591877514
3,0.009396351525927236
3,0.009410474784222215
3,0.00993466323375909
3,0.009612786654840612
3,0.009412583874209781
3,0.01018714946996544
3,0.00942247938546428
3,0.010518920653266036
3,0.010144260810426048
3,0.01116417383445296
3,0.008476002395966194
3,0.008420426880313229
3,0.009291948538847818
3,0.009166133449867199
3,0.009576593425612751
3,0.009416206782010201
3,0.009221840882269603
3,0.009688860314748098
3,0.008731118557542461
3,0.009395318612438816
3,0.008790683861908155
3,0.008731994548414291
3,0.009427123182540378
3,0.009329153108488053
